url,name,details
https://medicament.ma/medicament/dicetel-100-mg-comprime/,"DICETEL 100 MG, Comprimé",Boite de 30 - PPV: 114.30 dhs
https://medicament.ma/medicament/diclo-pharma-5-100-mg-suppositoire/,"DICLO PHARMA5 100 MG, Suppositoire",Boîte de 10 - PPV: 25.70 dhs
https://medicament.ma/medicament/diclo-pharma-5-50-mg-comprime/,"DICLO PHARMA5 50 MG, Comprimé",Boîte de 20 - PPV: 29.10 dhs
https://medicament.ma/medicament/diclo-pharma-5-75-mg3-ml-ampoule-injectable/,"DICLO PHARMA5 75 MG / 3 ML, Ampoule injectable",Boîte de 6 - PPV: 39.10 dhs
https://medicament.ma/medicament/diclo-pharma-5-75-mg3-ml-ampoule-injectable-2/,"DICLO PHARMA5 75 MG / 3 ML, Ampoule injectable",Boîte de 2 - PPV: 14.00 dhs
https://medicament.ma/medicament/diclo-pharma-5-retard-100-mg-comprime/,"DICLO PHARMA5 RETARD 100 MG, Comprimé",Boîte de 20 - PPV: 57.80 dhs
https://medicament.ma/medicament/dicloced-1mgml-collyre/,"DICLOCED 1 MG / ML, Collyre",Flacon de 10 ml - PPV: 63.50 dhs
https://medicament.ma/medicament/diclomax-25-mg-comprime-gr/,"DICLOMAX 25 MG, Comprimé gastro résistant",Boîte de 20 - PPV: 16.80 dhs
https://medicament.ma/medicament/diclomax-50-mg-comprime-gr/,"DICLOMAX 50 MG, Comprimé gastro résistant",Boîte de 20 - PPV: 26.40 dhs
https://medicament.ma/medicament/diclomax-lp-100-mg-gelule/,"DICLOMAX LP 100 MG, Gélule",Boîte de 10 - PPV: 28.80 dhs
https://medicament.ma/medicament/diclomax-lp-75-mg-gelule/,"DICLOMAX LP 75 MG, Gélule",Boîte de 20 - PPV: 47.70 dhs
https://medicament.ma/medicament/dicynone-250-mg-comprime/,"DICYNONE 250 MG, Comprimé",Boîte de 20 - PPV: 34.30 dhs
https://medicament.ma/medicament/dicynone-250-mg-2ml-solution-injectable/,"DICYNONE 250 MG/ 2 ML , Solution injectable",Boîte de 6 ampoules - PPV: 31.60 dhs
https://medicament.ma/medicament/dicynone-500-mg-comprime/,"DICYNONE 500 MG, Comprimé",Boîte de 20 - PPV: 53.30 dhs
https://medicament.ma/medicament/didronel-400-mg-comprime/,"DIDRONEL 400 MG, Comprimé",Boîte de 14 - PPV: 347.60 dhs
https://medicament.ma/medicament/dienille-2mg003mg-comprime-pellicule/,"DIENILLE 2 MG / 0.03 MG, Comprimé pelliculé [C]",Boite de 21 - PPV: 67.30 dhs
https://medicament.ma/medicament/dietaz-solution-buvable/,"DIETAZ, Solution buvable",Flacon de 125 ml - PPC: 69.50 dhs
https://medicament.ma/medicament/difal-gel-a-2/,"DIFAL 1 %, Gel",Tube de 20 g - PPV: 17.10 dhs
https://medicament.ma/medicament/difal-gel-a-2-2/,"DIFAL 1%, Gel",Tube de 50 g - PPV: 35.70 dhs
https://medicament.ma/medicament/difal-100-mg-suppositoire/,"DIFAL 100 MG, Suppositoire",Boîte de 10 - PPV: 30.30 dhs
https://medicament.ma/medicament/difal-25-mg-comprime/,"DIFAL 25 MG, Comprimé",Boîte de 30 - PPV: 23.20 dhs
https://medicament.ma/medicament/difal-25-mg-suppositoire/,"DIFAL 25 MG, Suppositoire",Boîte de 10 - PPV: 11.10 dhs
https://medicament.ma/medicament/difal-50-mg-comprime/,"DIFAL 50 MG, Comprimé enrobé",Boîte de 30 - PPV: 41.30 dhs
https://medicament.ma/medicament/differine-0001-creme/,"DIFFERINE 0.1 %, Crème",Tube de 30 g - PPV: 67.80 dhs
https://medicament.ma/medicament/differine-0001-gel/,"DIFFERINE 0.1 %, Gel",Tube de 30 G - PPV: 61.70 dhs
https://medicament.ma/medicament/diflaconucan-150-mg-gelule/,"DIFLUCAN 150 MG, Gélule",Boîte de 1 - PPV: 53.70 dhs
https://medicament.ma/medicament/diflaconucan-150-mg-gelule-2/,"DIFLUCAN 150 MG, Gélule",Boîte de 4 - PPV: 176.30 dhs
https://medicament.ma/medicament/diflaconucan-50-mg-gelule/,"DIFLUCAN 50 MG, Gélule",Boîte de 7 - PPV: 148.40 dhs
https://medicament.ma/medicament/digervin-40-mg-comprime/,"DIGERVIN 40 MG, Comprimé",Boîte de 10 - PPV: 44.40 dhs
https://medicament.ma/medicament/digestine-40-mg-gelule/,"DIGESTINE 16 MG, Gélule",Boîte de 30 - PPV: 43.00 dhs
https://medicament.ma/medicament/digoxine-nativelle-025-mg-comprime/,"DIGOXINE NATIVELLE 0.25 MG, Comprimé",Boîte de 30 - PPV: 25.00 dhs
https://medicament.ma/medicament/digoxine-nativelle-5-solute-buvable/,"DIGOXINE NATIVELLE 5 %, Soluté buvable",Flaccon de 60 ml - PPV: 22.60 dhs
https://medicament.ma/medicament/dilator-25mg25ml-solution-pour-inhalation/,"DILATOR 2.5 MG / 2.5 ML, Solution pour inhalation",Boîte de 10 - PPV: 41.20 dhs
https://medicament.ma/medicament/dilator-ecospray-100%c2%b5gdose-suspension-pour-inhalation/,"DILATOR ECOSPRAY 100 µg / DOSE, Suspension pour inhalation",Flacon de 300 doses - PPV: 63.30 dhs
https://medicament.ma/medicament/dilatrend-25-mg-comprime/,"DILATREND 25 MG, Comprimé",Boîte de 30 - PPV: 125.00 dhs
https://medicament.ma/medicament/dilatrend-625-mg-comprime/,"DILATREND 6.25 MG, Comprimé",Boîte de 30 - PPV: 71.10 dhs
https://medicament.ma/medicament/dilovac-25-mg-comprime/,"DILOVAC 25 MG, Comprimé sécable",Boite de 30 - PPV: 72.80 dhs
https://medicament.ma/medicament/dilovac-6-25-mg-comprimes/,"DILOVAC 6.25 MG, Comprimé sécable",Boite de 30 - PPV: 31.20 dhs
https://medicament.ma/medicament/dilrene-lp-300-mg-gelule/,"DILRENE LP 300 MG, Gélule",Boîte de 30 - PPV: 139.20 dhs
https://medicament.ma/medicament/dimazol-10-mg-comprime-2/,"DIMAZOL 10 MG, Comprimé",Boîte de 50 - PPV: 44.80 dhs
https://medicament.ma/medicament/diovenor-600-mg-comprime-pellicule/,"DIOVENOR 600 MG, Comprimé pelliculé",Boîte de 30 - PPV: 124.80 dhs
https://medicament.ma/medicament/dipicor-10-mg-comprime/,"DIPICOR 10 MG, Comprimé",Boîte de 30 - PPV: 75.90 dhs
https://medicament.ma/medicament/dipicor-10-mg-comprime-2/,"DIPICOR 10 MG, Comprimé",Boîte de 60 - PPV: 150.10 dhs
https://medicament.ma/medicament/dipicor-5-mg-comprime/,"DIPICOR 5 MG, Comprimé",Boîte de 30 - PPV: 51.80 dhs
https://medicament.ma/medicament/dipicor-5-mg-comprime-2/,"DIPICOR 5 MG, Comprimé",Boîte de 60 - PPV: 99.00 dhs
https://medicament.ma/medicament/diprezar-50-mg-125-mg-comprime-pellicule/,"DIPREZAR 50 MG / 12.5 MG, Comprimé pelliculé",Boîte de 30 - PPV: 114.30 dhs
https://medicament.ma/medicament/diprezar-fort-50-mg-12-5-mg-comprime-pellicule/,"DIPREZAR 50 MG / 12.5 MG, Comprimé pelliculé",Boite de 90 - PPV: 308.00 dhs
https://medicament.ma/medicament/diprezar-fort-100-mg-25-mg-comprime-pellicule-2/,"DIPREZAR FORT 100 MG / 25 MG, Comprimé pelliculé",Boite de 90 - PPV: 403.00 dhs
https://medicament.ma/medicament/diprezar-fort-100-mg-25-mg-comprime-pellicule/,"DIPREZAR FORT 100 MG / 25 MG, Comprimé pelliculé",Boîte de 30 - PPV: 149.70 dhs
https://medicament.ma/medicament/diprivan-200-mg20-ml-emulsion-injectable-en-iv/,"DIPRIVAN 200 MG / 20 ML, Emulsion injectable en IV",5 ampoules de 20 ml - PPV: 275.00 dhs
https://medicament.ma/medicament/diprivan-500-mg50-ml-emulsion-injectable-en-iv/,"DIPRIVAN 500 MG / 50 ML, Emulsion injectable en IV",1 Seringue préremplie de 50 ml - PPV: 271.00 dhs
https://medicament.ma/medicament/diprolene-005-pommade/,"DIPROLENE 0.05 %, Pommade",Tube de 15 g - PPV: 22.30 dhs
https://medicament.ma/medicament/diprosalic-pommade/,"DIPROSALIC, Pommade",Tube de 30 g - PPV: 35.10 dhs
https://medicament.ma/medicament/diprosone-005-creme/,"DIPROSONE 0.05 %, Crème",Tube de 30 g - PPV: 30.40 dhs
https://medicament.ma/medicament/diprosone-005-creme-2/,"DIPROSONE 0.05 %, Crème",Tube de 15 g - PPV: 16.20 dhs
https://medicament.ma/medicament/diprosone-005-pommade/,"DIPROSONE 0.05 %, Pommade",Tube de 15 g - PPV: 22.70 dhs
https://medicament.ma/medicament/diprosone-005-pommade-2/,"DIPROSONE 0.05 %, Pommade",Tube de 30 g - PPV: 30.40 dhs
https://medicament.ma/medicament/diprostene-suspension-injectable/,"DIPROSTENE, Suspension injectable",Boîte de 1 seringue préremplie de 1ml et 2 aiguilles - PPV: 52.90 dhs
https://medicament.ma/medicament/dirogite-500-mg-comprime-enrobe/,"DIROGITE 500 MG, Comprimé enrobé",Boite de 120 - PPV: 1947.00 dhs
https://medicament.ma/medicament/disiac-220-mg-5-ml-suspension-buvable/,"DISIAC 220 MG / 5 ML, Suspension buvable (AMM suspendue)",Flacon de 90 ml - PPV: 14.90 dhs
https://medicament.ma/medicament/disorlon-20-mg-gelule-lp/,"DISORLON 20 MG LP, Gélule",Boîte de 60 - PPV: 47.20 dhs
https://medicament.ma/medicament/dispainol-80-mg-comprime-dispersible-et-orodispersible/,"DISPAINOL 80 MG, Comprimé dispersible et orodispersible",Boite de 10 - PPV: 18.30 dhs
https://medicament.ma/medicament/dispainol-80-mg-comprime-dispersible-et-orodispersible-2/,"DISPAINOL 80 MG, Comprimé dispersible et orodispersible",Boite de 20 - PPV: 32.10 dhs
https://medicament.ma/medicament/dispamox-1-g-comprime-dispersible/,"DISPAMOX 1 G, Comprimé dispersible",Boîte de 14 - PPV: 59.90 dhs
https://medicament.ma/medicament/dispamox-1-g-comprime-dispersible-2/,"DISPAMOX 1 G, Comprimé dispersible",Boîte de 24 - PPV: 90.40 dhs
https://medicament.ma/medicament/dispamox-125-mg-poudre-pour-suspension-buvable/,"DISPAMOX 125 MG, Poudre pour suspension buvable",Flacon de 100 ml - PPV: 23.70 dhs
https://medicament.ma/medicament/dispamox-125mg-poudre-pour-suspension-buvable/,"DISPAMOX 125MG, Poudre pour suspension buvable",Flacon de 60 ml - PPV: 12.60 dhs
https://medicament.ma/medicament/dispamox-250-mg-poudre-pour-suspension-buvable/,"DISPAMOX 250 MG, Poudre pour suspension buvable",Flacon de 100 ml - PPV: 31.40 dhs
https://medicament.ma/medicament/dispamox-500-mg-comprime-dispersible/,"DISPAMOX 500 MG, Comprimé dispersible",Boîte de 12 - PPV: 32.30 dhs
https://medicament.ma/medicament/dispamox-500-mg-poudre-pour-suspension-buvable/,"DISPAMOX 500 MG, Poudre pour suspension buvable",Flacon de 100 ml - PPV: 48.60 dhs
https://medicament.ma/medicament/ditropan-5-mg-comprime-secable/,"DITROPAN 5 MG, Comprimé sécable",Boîte de 60 - PPV: 66.30 dhs
https://medicament.ma/medicament/diurex-20-mg-comprime/,"DIUREX 20 MG, Comprimé",Boîte de 20 - PPV: 68.80 dhs
https://medicament.ma/medicament/diurimat-25-mg-comprime/,"DIURIMAT 1.5 MG, Comprimé pelliculé à libération prolongée",Boîte de 30 - PPV: 52.00 dhs
https://medicament.ma/medicament/diurimat-25-mg-comprime-2/,"DIURIMAT 2.5 MG, Comprimé pelliculé à libération prolongée",Boite de 30 - PPV: 44.00 dhs
https://medicament.ma/medicament/divarius-20-mg-comprime/,"DIVARIUS 20 MG, Comprimé [P]",Boîte de 14 - PPV: 65.40 dhs
https://medicament.ma/medicament/divarius-20-mg-comprime-2/,"DIVARIUS 20 MG, Comprimé [P]",Boîte de 28 - PPV: 115.10 dhs
https://medicament.ma/medicament/divido-75mg-gellule/,"DIVIDO 75MG, Gellule",Boite de 20 - PPV: 48.00 dhs
https://medicament.ma/medicament/dobutamine-merck-250-mg20-ml-solution-a-diluer-pour-perfusion/,"DOBUTAMINE MYLAN 250 MG / 20 ML, Solution à diluer pour perfusion",Boîte de 10 flacons - PPV: 1463.00 dhs
https://medicament.ma/medicament/doce-spal-l20-20-mg-1-ml-solution-a-diluer-pour-perfusion/,"DOCE SPAL-L 20, 20 MG / 1 ML, Solution à diluer pour perfusion",Boite de 1 flacon unidose de 1 ML de solution - PPV: 800.00 dhs
https://medicament.ma/medicament/doce-spal-l160-160-mg-4-ml-solution-a-diluer-pour-perfusion/,"DOCE SPAL-L160, 160 MG / 4 ML, Solution à diluer pour perfusion",Boite de 1 flacon unidose de 8 ML de solution - PPV: 3208.00 dhs
https://medicament.ma/medicament/doce-spal-l80-80-mg-4-ml-solution-a-diluer-pour-perfusion/,"DOCE SPAL-L80, 80 MG / 4 ML, Solution à diluer pour perfusion",Boite de 1 flacon unidose de 4 ML de solution - PPV: 2499.00 dhs
https://medicament.ma/medicament/docetaxel-cooper-20/,"DOCETAXEL COOPER 20 MG, Solution diluée pour perfusion",Falcon de 0.5 ml - PPV: 821.00 dhs
https://medicament.ma/medicament/docetaxel-cooper-80/,"DOCETAXEL COOPER 80 MG, Solution à diluer pour perfusion",Boite unitaire - PPV: 2521.00 dhs
https://medicament.ma/medicament/docetaxel-cooper-20mg-solution-injectable-pour-perfusion/,"DOCETAXEL HOSPIRA 10 MG, Solution diluée pour perfusion",Un flacon de 2 ml (20 mg) - PPV: 800.00 dhs
https://medicament.ma/medicament/docetaxel-hospira-10-mg-solution-diluee-pour-perfusion/,"DOCETAXEL HOSPIRA 10 MG, Solution diluée pour perfusion",Un flacon de 8 ml (80 mg) - PPV: 1952.00 dhs
https://medicament.ma/medicament/docetaxel-sun-20-mg-0-5-ml-concentre-pour-solution-pour-perfusion/,"DOCETAXEL SUN 20 MG / 0.5 ML, Concentré pour solution pour perfusion",Flacon de 5 ml - PPV: 800.00 dhs
https://medicament.ma/medicament/docetaxel-sun-80-mg-2-ml-concentre-pour-solution-pour-perfusion/,"DOCETAXEL SUN 80 MG / 2 ML, Concentré pour solution pour perfusion",Flacon de 15 ml - PPV: 2466.00 dhs
https://medicament.ma/medicament/docetaxel-zenith-20-mg-solution-a-diluer-et-solvant-pour-perfusion/,"DOCETAXEL ZENITH 20 MG / 0.5 ML, Solution à diluer et solvant pour perfusion",Flacon de 0.5 ml - PPV: 821.00 dhs
https://medicament.ma/medicament/docetaxel-zenith-80-mg-solution-a-diluer-et-solvant-pour-perfusion/,"DOCETAXEL ZENITH 80 MG / 2 ML, Solution à diluer et solvant pour perfusion",Flacon de 2 ml - PPV: 2521.00 dhs
https://medicament.ma/medicament/docivox-comprime-a-sucer/,"DOCIVOX,  Comprimé à sucer",Boite de 10 - PPC: 39.00 dhs
https://medicament.ma/medicament/docivox-comprime-a-sucer-2/,"Docivox, Comprimé à sucer",Boite de 20 - PPC: 69.00 dhs
https://medicament.ma/medicament/docivox-spray-gorge/,"DOCIVOX, Spray gorge",24 ml - PPC: 83.00 dhs
https://medicament.ma/medicament/dogmatil-05g100ml-solution-buvable/,"DOGMATIL 0.5 G / 100 ML, Solution buvable [P]",Flacon de 125 ml - PPV: 15.30 dhs
https://medicament.ma/medicament/dogmatil-50-mg-gelule/,"DOGMATIL 50 MG, Gélule [P]",Boîte de 20 - PPV: 30.80 dhs
https://medicament.ma/medicament/dolamine-comprime/,"DOLAMINE, Comprimé",Boîte de 20 - PPV: 14.30 dhs
https://medicament.ma/medicament/dolenio-589-comprime-pellicule-3/,"DOLENIO 589 MG, Comprimé pelliculé",Boite de 60 - PPV: 177.60 dhs
https://medicament.ma/medicament/doli-pediatrique-3-solution-buvable/,"DOLI PEDIATRIQUE 3 %, Solution buvable",Flaccon de 90 ml - PPV: 16.40 dhs
https://medicament.ma/medicament/dolicox-120-comprime-pellicule/,"DOLICOX 120 MG, Comprimé pelliculé",Boite de 7 - PPV: 81.70 dhs
https://medicament.ma/medicament/dolicox-60-mg-comprime-pellicule/,"DOLICOX 60 MG, Comprimé pelliculé",Boite de 14 - PPV: 134.20 dhs
https://medicament.ma/medicament/dolicox-60-mg-comprime-pellicule-2/,"DOLICOX 60 MG, Comprimé pelliculé",Boite de 7 - PPV: 77.10 dhs
https://medicament.ma/medicament/dolicox-comprime-pellicule/,"DOLICOX 90 MG, Comprimé pelliculé",Boite de 7 - PPV: 80.80 dhs
https://medicament.ma/medicament/dolicox-90-mg-comprime-pellicule/,"DOLICOX 90 MG, Comprimé pelliculé",Boite de 14 - PPV: 157.90 dhs
https://medicament.ma/medicament/dolifen-20-mg-ml-suspension-buvable/,"DOLIFEN 20 MG / ML, Suspension buvable",Flacon de 150 ml - PPV: 19.10 dhs
https://medicament.ma/medicament/dolifen-400-mg-comprime-pellicule/,"DOLIFEN 400 MG, Comprimé pelliculé",Boite de 30 - PPV: 27.10 dhs
https://medicament.ma/medicament/dolifen-600-mg-comprime-pellicule/,"DOLIFEN 600 MG, Comprimé pelliculé",Boite de 30 - PPV: 27.20 dhs
https://medicament.ma/medicament/doligrippe-sachet/,"DOLIGRIPPE, Sachet",Boite de 8 - PPV: 18.70 dhs
https://medicament.ma/medicament/doliprane-1-g-comprime-effervescent-secable/,"DOLIPRANE 1 G, Comprimé effervescent sécable",Boîte de 8 - PPV: 13.70 dhs
https://medicament.ma/medicament/doliprane-1-g-comprime-secable/,"DOLIPRANE 1 G, Comprimé sécable",Boîte de 10 - PPV: 13.10 dhs
https://medicament.ma/medicament/doliprane-1-g-suppositoire/,"DOLIPRANE 1 G, Suppositoire",Boîte de 10 - PPV: 13.40 dhs
https://medicament.ma/medicament/doliprane-100-mg-sachet/,"DOLIPRANE 100 MG, Sachet",Boîte de 12 - PPV: 8.10 dhs
https://medicament.ma/medicament/doliprane-100-mg-suppositoire/,"DOLIPRANE 100 MG, Suppositoire",Boîte de 10 - PPV: 8.10 dhs
https://medicament.ma/medicament/doliprane-150-mg-sachet/,"DOLIPRANE 150 MG, Sachet",Boîte de 12 - PPV: 9.10 dhs
https://medicament.ma/medicament/doliprane-150-mg-suppositoire/,"DOLIPRANE 150 MG, Suppositoire",Boîte de 10 - PPV: 9.10 dhs
https://medicament.ma/medicament/doliprane-200-mg-sachet/,"DOLIPRANE 200 MG, Sachet",Boîte de 12 - PPV: 10.50 dhs
https://medicament.ma/medicament/doliprane-200-mg-suppositoire/,"DOLIPRANE 200 MG, Suppositoire",Boîte de 10 - PPV: 11.00 dhs
https://medicament.ma/medicament/doliprane-300-mg-sachet/,"DOLIPRANE 300 MG, Sachet",Boîte de 12 - PPV: 12.00 dhs
https://medicament.ma/medicament/doliprane-300-mg-suppositoire/,"DOLIPRANE 300 MG, Suppositoire",Boîte de 10 - PPV: 12.00 dhs
https://medicament.ma/medicament/doliprane-500-mg-comprime-effervescent/,"DOLIPRANE 500 MG, Comprimé effervescent",Boîte de 16 - PPV: 14.80 dhs
https://medicament.ma/medicament/doliprane-500-mg-comprime-orodispersible/,"DOLIPRANE 500 MG, Comprimé orodispersible",Boîte de 12 - PPV: 16.00 dhs
https://medicament.ma/medicament/doliprane-500-mg-comprime-secable/,"DOLIPRANE 500 MG, Comprimé sécable",Boîte de 20 - PPV: 9.60 dhs
https://medicament.ma/medicament/doliprane-500-mg-gelule/,"DOLIPRANE 500 MG, Gélule",Boîte de 16 - PPV: 14.30 dhs
https://medicament.ma/medicament/doliprane-500-mg-sachet/,"DOLIPRANE 500 MG, Sachet",Boîte de 12 - PPV: 13.40 dhs
https://medicament.ma/medicament/doliprane-vitamine-c-500-mg-comprime-effervescent/,"DOLIPRANE VITAMINE C 500 MG, Comprimé effervescent",Boîte de 16 - PPV: 16.80 dhs
https://medicament.ma/medicament/dolirhume-500mg30mg-comprime/,"DOLIRHUME, Comprimé",Boîte de 16 - PPV: 17.10 dhs
https://medicament.ma/medicament/dologel-gel-gingival/,"DOLOGEL, Gel gingival",Tube de 25 ml - PPC: 55.60 dhs
https://medicament.ma/medicament/dolostop-100mg-sachet/,"DOLOSTOP 100 MG, Sachet",Boite de 24 - PPV: 13.20 dhs
https://medicament.ma/medicament/dolostop-100mg-sachet-2/,"DOLOSTOP 100 MG, Sachet",Boite de 12 - PPV: 7.50 dhs
https://medicament.ma/medicament/dolostop-100mg-suppositoire/,"DOLOSTOP 100 MG, Suppositoire",Boite de 10 - PPV: 7.50 dhs
https://medicament.ma/medicament/dolostop-1000mg-comprime/,"DOLOSTOP 1000 MG, Comprimé",Boite de 8 - PPV: 9.90 dhs
https://medicament.ma/medicament/dolostop-1000mg-comprime-effervescents/,"DOLOSTOP 1000 MG, Comprimé effervescent",Boite de 8 - PPV: 13.70 dhs
https://medicament.ma/medicament/dolostop-150-mg-sachet/,"DOLOSTOP 150 MG, Sachet",Boite de 12 - PPV: 8.40 dhs
https://medicament.ma/medicament/dolostop-150-mg-sachet-2/,"DOLOSTOP 150 MG, Sachet",Boite de 24 - PPV: 14.80 dhs
https://medicament.ma/medicament/dolostop-150mg-suppositoire/,"DOLOSTOP 150 MG, Suppositoire",Boite de 10 - PPV: 8.40 dhs
https://medicament.ma/medicament/dolostop-200-mg-sachet/,"DOLOSTOP 200 MG, Sachet",Boite de 12 - PPV: 10.50 dhs
https://medicament.ma/medicament/dolostop-200-mg-sachet-2/,"DOLOSTOP 200 MG, Sachet",Boite de 24 - PPV: 18.40 dhs
https://medicament.ma/medicament/dolostop-200mg-suppositoire/,"DOLOSTOP 200 MG, Suppositoire",Boite 10 - PPV: 9.50 dhs
https://medicament.ma/medicament/dolostop-300-mg-sachet/,"DOLOSTOP 300 MG, Sachet",Boite de 12 - PPV: 12.00 dhs
https://medicament.ma/medicament/dolostop-300-mg-sachet-2/,"DOLOSTOP 300 MG, Sachet",Boite de 24 - PPV: 21.00 dhs
https://medicament.ma/medicament/dolostop-300mg-suppositoire/,"DOLOSTOP 300 MG, Suppositoire",Boite de 10 - PPV: 12.00 dhs
https://medicament.ma/medicament/dolostop-500mg-comprime/,"DOLOSTOP 500 MG, Comprimé",Boite de 20 - PPV: 9.50 dhs
https://medicament.ma/medicament/dolostop-500mg-comprime-effervescents/,"DOLOSTOP 500 MG, Comprimé effervescent",Boite de 16 - PPV: 13.50 dhs
https://medicament.ma/medicament/dolostop-solution-buvable-24g100ml/,"DOLOSTOP PEDIATRIQUE, Solution buvable",Flacon de 90 ml - PPV: 15.50 dhs
https://medicament.ma/medicament/dolostop-solution-buvable-24g100ml-2/,"DOLOSTOP PEDRIATRIQUE, Solution buvable",Flacon de 60 ml - PPV: 11.40 dhs
https://medicament.ma/medicament/dolpine-10-mg-comprime/,"DOLPINE 10 MG, Comprimé",Boite de 30 - PPV: 75.90 dhs
https://medicament.ma/medicament/dolpine-5-mg-comprime/,"DOLPINE 5 MG, Comprimé",Boite de 30 - PPV: 51.80 dhs
https://medicament.ma/medicament/doltram-comprime/,"DOLTRAM 37.5 MG / 325 MG, Comprimé pelliculé [P]",Boite de 20 - PPV: 27.60 dhs
https://medicament.ma/medicament/dona-sachet/,"DONA, Sachet",Boite de 30 - PPV: 129.90 dhs
https://medicament.ma/medicament/donepezil-zenith-10-mg-comprime-orodispersible-2/,"DONEPEZIL ZENITH 10 MG, Comprimé orodispersible",Boite de 28 - PPV: 438.00 dhs
https://medicament.ma/medicament/donepezil-zenith-5-mg-comprime-orodispersible-2/,"DONEPEZIL ZENITH 5 MG, Comprimé orodispersible",Boite de 28 - PPV: 268.00 dhs
https://medicament.ma/medicament/dontomycine-15-m-ui-comprime-pellicule/,"DONTOMYCINE 1.5 MUI, Comprimé pelliculé",Boîte de 16 - PPV: 45.20 dhs
https://medicament.ma/medicament/dontomycine-3-m-ui-comprime-pellicule/,"DONTOMYCINE 3 MUI, Comprimé pelliculé",Boîte de 10 - PPV: 64.90 dhs
https://medicament.ma/medicament/donzep-10mg-comprime/,"DONZEP 10 MG, Comprimé pelliculé",Boite de 28 - PPV: 438.00 dhs
https://medicament.ma/medicament/donzep-5-mg-comprime/,"DONZEP 5 MG, Comprimé pelliculé",Boite de 28 - PPV: 276.00 dhs
https://medicament.ma/medicament/dopezil-ranbaxy-10-comprime/,"DOPEZIL SUN PHARMACEUTICALS MOROCCO LLC 10 MG, Comprimé",Boite de 28 - PPV: 438.00 dhs
