,Unnamed: 0,Nom,caracteristique,Code EAN-13,Médicament GENERIQUE,Prix Officine,Prix Public de Vente,Prix base remboursement,Prix Hospitalier,Substance active (DCI) & dosage,Classe Thérapeutique
508,508,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
509,509,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
510,510,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
511,511,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
512,512,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
513,513,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
514,514,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
515,515,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
516,516,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
517,517,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
518,518,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
519,519,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
520,520,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
521,521,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
522,522,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
523,523,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
524,524,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
525,525,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
526,526,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
527,527,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
528,528,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
529,529,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
530,530,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
531,531,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
532,532,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
533,533,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
534,534,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
535,535,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
536,536,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
537,537,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
538,538,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
539,539,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
540,540,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
541,541,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
542,542,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
543,543,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
544,544,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
545,545,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
546,546,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
547,547,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
548,548,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
549,549,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
550,550,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
551,551,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
552,552,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
553,553,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
554,554,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
555,555,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
556,556,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
557,557,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
558,558,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
559,559,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
560,560,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
561,561,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
562,562,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
563,563,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
564,564,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
565,565,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
566,566,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
567,567,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
568,568,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
569,569,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
570,570,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
571,571,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
572,572,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
573,573,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
574,574,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
575,575,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
576,576,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
577,577,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
578,578,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
579,579,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
580,580,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
581,581,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
582,582,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
583,583,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
584,584,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
585,585,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
586,586,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
587,587,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
588,588,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
589,589,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
590,590,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
591,591,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
592,592,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
593,593,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
594,594,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
595,595,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
596,596,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
597,597,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
598,598,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
599,599,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
600,600,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
601,601,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
602,602,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
603,603,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
604,604,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
605,605,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
606,606,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
607,607,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
608,608,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
609,609,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
610,610,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
611,611,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
612,612,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
613,613,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
614,614,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
615,615,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
616,616,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
617,617,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
618,618,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
619,619,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
620,620,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
621,621,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
622,622,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
623,623,CHEMOSET 2MG-ML,5 AMPOULE 2 ML SOLUTION INJECTABLE à 4 MG,6118001250547,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
624,624,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250585,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
625,625,CHEMOSET,1 BOITE 10 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250615,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
626,626,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250592,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
627,627,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 8 MG,6118001250608,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
628,628,CHEMOSET 2MG-ML,5 AMPOULE 4 ML SOLUTION INJECTABLE à 8 MG,6118001250530,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
629,629,CHEMOSET,1 BOITE 5 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250578,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
630,630,CHEMOSET,1 BOITE 1 COMPRIME PELLICULE COMPRIME PELLICULE à 4 MG,6118001250561,Remboursable,Prix Officine ( Pharmacie ),175.7,175.7,109.8,ONDANSETRON,ANTIEMETIQUE
